user_id,discovered,passed,started_attempt,viewed,correct,wrong,num_days,passed_course
7690,10,10,4,13,2,2,1,0
7691,4,2,0,9,0,0,1,0
7692,8,8,2,8,2,0,2,0
7693,1,0,0,1,0,0,1,0
7694,1,0,0,1,0,0,1,0
7695,68,68,42,144,29,38,3,1
7697,1,1,0,1,0,0,1,0
7699,1,0,1,1,0,0,1,0
7702,40,27,14,81,0,0,3,0
7704,1,0,1,1,0,0,1,0
7705,26,25,9,35,8,35,2,0
7707,65,65,28,115,28,15,2,1
7708,1,1,0,1,0,0,1,0
7709,1,1,0,1,0,0,1,0
7712,10,10,5,14,2,3,1,0
7713,38,34,11,78,10,0,3,0
7714,11,9,2,14,0,0,2,0
7715,11,11,2,28,2,0,1,0
7716,4,4,1,4,1,0,1,0
7717,9,9,7,13,2,5,1,0
7718,1,1,0,1,0,0,1,0
7720,28,28,9,35,9,0,1,0
7721,16,16,4,23,4,4,1,0
7725,6,6,3,10,2,1,1,0
7726,1,0,1,1,0,0,1,0
7728,2,2,0,2,0,0,1,0
7729,12,12,2,26,2,0,2,0
7730,6,3,1,7,0,0,1,0
7732,3,2,1,3,0,0,1,0
7733,1,1,0,1,0,0,1,0
7734,2,1,0,2,0,0,1,0
7735,8,8,2,8,2,0,1,0
7736,11,11,3,14,2,1,1,0
7738,8,6,2,20,0,0,1,0
7739,1,1,0,1,0,0,1,0
7740,6,5,1,6,0,0,1,0
7741,5,3,1,5,0,0,1,0
7742,28,28,12,63,9,7,3,0
7743,1,1,0,1,0,0,1,0
7744,1,1,0,1,0,0,1,0
7745,32,30,9,45,9,3,2,0
7746,1,1,0,2,0,0,1,0
7750,3,2,0,5,0,0,1,0
7751,10,10,2,10,2,0,1,0
7752,1,1,0,1,0,0,1,0
7754,1,1,0,1,0,0,1,0
7755,28,28,11,32,10,1,2,0
7756,2,2,0,2,0,0,1,0
7758,7,5,1,13,0,0,1,0
7760,11,11,2,14,2,0,1,0
7761,3,2,1,3,0,0,1,0
7762,1,0,0,1,0,0,1,0
7763,2,2,0,2,0,0,1,0
7765,1,1,0,1,0,0,1,0
7767,63,63,28,95,28,2,3,1
7768,66,66,29,97,29,9,3,1
7769,65,61,30,161,24,65,2,1
7772,9,9,2,10,2,0,1,0
7773,1,0,0,1,0,0,1,0
7774,11,10,3,15,1,2,1,0
7775,9,9,2,11,2,0,1,0
7776,1,0,0,1,0,0,1,0
7777,27,27,10,40,9,4,2,0
7778,2,2,0,5,0,0,1,0
7779,1,1,0,1,0,0,1,0
7780,44,41,21,119,15,31,3,1
7781,30,26,12,32,8,1,1,0
7782,3,3,0,4,0,0,1,0
7783,39,39,16,49,16,15,2,1
7784,1,1,0,1,0,0,1,0
7785,4,4,0,4,0,0,1,0
7787,1,0,0,1,0,0,1,0
7788,1,1,0,1,0,0,1,0
7789,16,16,3,20,3,0,1,0
7790,39,39,17,56,16,10,2,1
7791,1,1,0,1,0,0,1,0
7795,1,1,0,1,0,0,1,0
7798,1,1,0,1,0,0,1,0
7799,1,1,0,1,0,0,1,0
7801,1,0,1,2,0,0,1,0
7802,8,8,2,10,2,0,1,0
7803,1,1,0,1,0,0,1,0
7804,1,1,0,1,0,0,1,0
7805,1,0,0,2,0,0,1,0
7807,131,90,0,150,0,0,2,0
7809,8,8,2,14,2,0,1,0
7810,1,1,0,1,0,0,1,0
7811,7,7,2,8,2,0,1,0
7812,7,3,0,7,0,0,1,0
7813,10,10,2,12,2,0,2,0
7814,1,0,0,11,0,0,2,0
7816,9,9,0,13,0,0,1,0
7817,1,1,0,1,0,0,1,0
7818,1,1,0,1,0,0,1,0
7819,11,10,0,11,0,0,1,0
7820,1,1,0,1,0,0,1,0
7822,1,1,0,1,0,0,1,0
7823,11,11,2,17,2,0,2,0
7824,104,80,9,124,5,7,2,0
7825,1,1,0,1,0,0,1,0
7827,9,9,2,9,2,0,1,0
7830,15,12,11,20,2,7,1,0
7831,4,3,1,7,2,0,1,0
7833,1,0,1,1,0,0,1,0
7835,1,1,0,2,0,0,2,0
7836,16,16,6,24,5,1,2,0
7837,1,1,0,1,0,0,1,0
7838,1,1,0,1,0,0,1,0
7839,5,4,0,5,0,0,1,0
7841,1,0,0,1,0,0,1,0
7844,10,10,2,11,2,0,1,0
7846,4,1,1,6,0,2,1,0
7847,1,1,0,2,0,0,2,0
7848,2,2,0,3,0,0,1,0
7849,10,10,2,10,2,0,1,0
7851,10,10,4,23,2,1,2,0
7852,2,2,0,2,0,0,1,0
7853,1,1,0,1,0,0,1,0
7854,2,2,0,2,0,0,1,0
7855,2,2,2,2,2,0,1,0
7856,41,39,16,50,15,14,2,0
7858,25,25,10,51,9,2,2,1
7859,10,10,10,12,2,8,1,0
7860,1,0,1,1,0,0,1,0
7861,1,1,0,1,0,0,1,0
7862,18,11,2,20,0,0,1,0
7863,67,67,31,95,29,21,2,0
7864,3,3,0,3,0,0,1,0
7865,9,9,2,9,2,0,1,0
7866,118,77,10,140,8,5,2,0
7867,6,6,3,15,3,0,1,0
7868,10,10,2,10,2,0,1,0
7869,1,1,0,1,0,0,1,0
7870,1,0,0,1,0,0,1,0
7871,27,27,10,31,10,10,1,0
7872,1,1,0,1,0,0,1,0
7873,6,6,3,22,2,1,1,0
7874,38,37,14,45,14,1,3,0
7875,1,1,0,1,0,0,1,0
7877,1,1,0,1,0,0,1,0
7879,23,22,7,38,7,0,1,0
7881,3,3,2,3,2,0,1,0
7883,1,0,1,2,0,1,1,0
7884,2,2,0,3,0,0,1,0
7885,15,14,2,15,2,0,2,0
7886,11,10,3,11,2,0,1,0
7887,1,1,0,2,0,0,1,0
7888,1,1,0,1,0,0,1,0
7889,4,3,1,5,0,0,1,0
7890,12,11,1,13,0,0,1,0
7891,1,1,0,2,0,0,1,0
7893,1,1,0,1,0,0,1,0
7895,18,17,6,24,5,4,2,1
7896,5,5,0,5,0,0,1,0
7897,8,6,0,8,0,0,1,0
7899,51,46,21,128,17,26,3,1
7900,1,1,0,1,0,0,1,0
7901,2,2,0,2,0,0,1,1
7903,1,1,0,1,0,0,1,0
7904,44,43,19,46,17,11,2,0
7906,38,37,14,41,14,1,2,0
7907,11,11,2,12,2,0,1,0
7908,8,8,2,11,2,0,1,0
7909,1,1,0,1,0,0,1,0
7910,39,38,21,75,15,34,3,0
7911,1,1,0,1,0,0,1,0
7912,66,65,28,91,27,19,2,1
7913,7,5,2,10,1,2,1,0
7914,10,10,3,14,2,1,1,0
7916,10,10,2,10,2,0,1,0
7917,25,25,9,37,9,1,2,0
7921,35,35,15,88,13,17,3,0
7922,1,1,0,3,0,0,2,0
7923,9,7,3,10,0,3,2,0
7924,1,0,1,1,0,0,1,0
7925,6,4,2,8,0,0,1,0
7926,8,6,1,11,0,0,1,0
7927,6,5,0,7,0,0,2,0
7928,1,0,0,1,0,0,1,0
7929,1,0,0,2,0,0,1,0
7931,1,1,0,1,0,0,1,0
7934,3,2,1,3,0,0,1,0
7935,31,29,9,35,9,1,1,0
7936,1,0,0,1,0,0,1,0
7937,1,0,1,1,0,0,1,0
7939,1,0,1,1,0,0,1,0
7940,10,9,3,15,2,0,2,0
7941,1,1,0,1,0,0,1,0
7943,12,11,1,13,1,0,1,0
7944,1,1,0,3,0,0,3,0
7945,1,0,0,1,0,0,1,0
7946,1,0,0,1,0,0,1,0
7947,99,56,81,166,17,95,2,0
7948,38,37,18,99,16,9,2,0
7949,1,1,0,1,0,0,1,0
7951,9,9,2,13,2,0,1,0
7952,12,12,2,15,2,0,1,1
7955,1,1,0,1,0,0,1,0
7957,1,1,0,1,0,0,1,0
7958,1,1,0,1,0,0,1,0
7959,7,5,1,16,0,0,1,0
7960,25,25,8,39,8,0,3,0
7962,10,10,2,18,2,0,1,0
7963,1,1,0,1,0,0,1,0
7964,24,21,7,72,4,14,2,0
7965,1,1,0,5,0,0,2,0
7966,1,1,0,1,0,0,1,0
7967,1,0,0,1,0,0,1,0
7968,9,9,2,12,2,0,1,0
7970,1,1,0,1,0,0,1,0
7971,1,0,0,2,0,0,1,0
7973,1,1,0,1,0,0,1,0
7975,2,2,0,2,0,0,1,0
7977,1,0,0,1,0,0,1,0
7978,23,23,22,64,10,32,1,0
7979,95,94,38,102,36,13,2,1
7983,11,11,2,13,2,0,1,0
7986,2,2,0,2,0,0,1,0
7987,1,0,0,1,0,0,1,0
7988,1,1,0,1,0,0,1,0
7991,1,1,0,1,0,0,1,0
7992,44,44,19,70,19,41,3,0
7996,37,36,15,59,15,2,2,1
7997,1,1,0,1,0,0,1,0
7998,10,8,0,22,0,0,1,0
7999,22,22,9,53,7,1,3,0
8000,10,10,3,13,2,1,1,0
8001,5,2,0,5,0,0,1,0
8003,5,4,2,9,1,0,1,0
8004,48,48,18,81,18,21,3,1
8009,20,20,13,39,7,34,1,0
8010,3,3,0,3,0,0,1,0
8011,51,47,20,64,20,5,2,0
8012,1,1,0,1,0,0,1,0
8013,10,10,2,21,2,0,2,0
8014,1,1,0,1,0,0,1,0
8015,9,8,5,27,3,6,1,0
8017,16,16,5,27,5,0,1,0
8018,9,9,2,9,2,0,1,0
8019,1,1,0,1,0,0,1,0
8021,19,19,7,65,7,4,1,0
8022,1,0,1,1,0,0,1,0
8023,2,2,0,2,0,0,1,0
8024,3,3,0,3,0,0,1,0
8026,1,0,0,1,0,0,1,0
8027,3,3,0,3,0,0,1,0
8028,13,12,4,24,2,1,2,0
8030,4,1,0,4,0,0,1,0
8031,13,12,2,14,2,0,1,0
8032,25,14,14,47,7,7,2,0
8033,1,1,0,1,0,0,1,0
8034,2,2,0,2,0,0,1,0
8035,10,10,2,12,2,0,2,0
8036,1,1,0,1,0,0,1,0
8037,10,10,2,10,2,0,1,0
8038,9,9,2,14,2,0,1,0
8039,9,9,3,10,2,1,2,0
8040,4,3,0,5,0,0,1,0
8043,9,9,2,15,2,0,2,0
8044,12,12,2,29,2,0,2,0
8045,1,1,0,1,0,0,1,0
8046,1,0,1,3,0,0,1,0
8048,8,8,2,8,2,0,1,0
8049,1,1,0,1,0,0,1,0
8050,2,2,0,2,0,0,1,0
8051,22,21,8,63,7,19,2,0
8052,1,1,0,1,0,0,1,0
8053,1,0,0,1,0,0,1,0
8054,1,1,0,1,0,0,1,0
8055,44,42,18,70,15,66,2,0
8056,42,41,17,64,16,5,2,1
8057,17,16,0,20,0,0,1,1
8058,10,10,2,10,2,0,1,0
8059,8,8,2,9,2,0,2,0
8060,1,0,1,1,0,0,1,0
8061,1,1,0,1,0,0,1,0
8062,10,10,2,10,2,0,1,0
8063,11,9,4,13,2,1,1,0
8065,12,12,4,14,2,2,1,0
8066,1,1,0,1,0,0,1,1
8068,1,1,0,1,0,0,1,0
8069,2,2,0,2,0,0,1,0
8071,2,2,0,2,0,0,1,0
8072,8,6,0,15,0,0,1,0
8073,9,9,3,11,2,0,1,0
8074,22,20,2,39,0,0,3,0
8075,10,10,4,13,2,2,1,0
8077,3,1,2,7,0,0,1,0
8079,13,12,2,13,2,0,1,0
8080,20,19,8,46,6,7,1,0
8082,1,1,1,1,1,0,1,0
8084,6,6,2,6,2,0,1,0
8086,1,1,0,1,0,0,1,0
8087,1,1,0,1,0,0,1,0
8088,1,0,1,1,0,0,1,0
8091,6,6,2,6,2,0,1,0
8092,35,35,14,42,13,5,2,1
8094,4,3,0,5,0,0,1,0
8096,33,32,13,44,13,13,2,0
8097,1,1,0,1,0,0,1,0
8098,1,1,0,1,0,0,1,0
8099,7,5,1,7,0,0,1,0
8101,41,41,16,46,16,0,3,1
8102,1,1,0,3,0,0,1,0
8103,1,1,0,1,0,0,1,0
8105,24,23,13,42,8,6,2,0
8106,1,1,0,1,0,0,1,0
8110,1,1,0,1,0,0,1,0
8112,1,1,0,1,0,0,1,0
8113,14,10,0,22,0,0,1,0
8114,8,8,2,10,2,0,2,0
8115,6,4,0,6,0,0,1,0
8116,1,0,1,1,0,0,1,0
8117,24,24,10,50,9,6,2,1
8118,41,37,17,48,14,6,1,0
8119,1,0,1,1,0,0,1,0
8120,1,1,0,1,0,0,1,0
8122,1,1,0,1,0,0,1,0
8125,14,9,0,16,0,0,1,0
8126,7,7,2,9,2,0,1,0
8127,26,26,8,28,8,1,2,0
8128,1,1,0,1,0,0,1,0
8129,3,3,0,4,0,0,1,0
8130,1,0,1,1,0,0,1,0
8131,37,37,13,45,13,3,3,0
8132,1,0,0,1,0,0,1,0
8133,2,2,0,2,0,0,1,0
8134,1,1,0,2,0,0,1,0
8136,5,5,1,6,1,0,1,0
8137,1,1,0,1,0,0,1,0
8138,1,0,1,3,0,0,1,0
8139,33,32,14,46,13,19,1,0
8140,29,25,8,64,5,12,2,0
8141,13,9,1,18,0,0,2,0
8142,21,21,9,33,7,6,2,1
8143,44,38,20,94,12,43,3,0
8145,10,10,2,16,2,0,1,0
8149,26,26,9,30,9,7,1,0
8150,41,39,33,232,16,12,3,0
8151,1,1,0,1,0,0,1,0
8152,1,1,0,2,0,0,1,0
8156,3,2,0,3,0,0,1,0
8157,10,10,5,16,2,3,1,0
8159,1,0,0,1,0,0,1,0
8160,29,29,11,40,9,4,2,1
8161,6,6,2,6,2,0,1,0
8162,6,5,2,6,2,0,1,0
8164,1,0,1,1,0,0,1,0
8165,1,1,0,1,0,0,1,0
8166,1,1,0,1,0,0,1,0
8167,44,31,3,55,2,0,2,1
8168,40,39,15,46,15,5,3,0
8169,35,34,13,47,12,0,3,0
8170,1,0,3,1,0,0,1,0
8171,1,0,0,1,0,0,1,0
8172,32,32,12,47,12,21,1,1
8174,24,24,8,45,8,0,1,0
8175,3,3,0,4,0,0,1,0
8176,1,1,0,1,0,0,1,0
8177,1,1,0,1,0,0,1,0
8179,24,23,9,35,7,7,3,1
8180,1,1,0,1,0,0,1,0
8181,41,39,16,85,15,12,3,1
8182,1,1,0,1,0,0,1,0
8184,19,17,4,19,4,1,1,0
8185,6,6,2,6,2,0,1,0
8186,1,1,0,1,0,0,1,0
8188,1,1,0,2,0,0,1,0
8190,10,10,2,11,2,0,1,0
8191,79,78,35,104,33,47,3,1
8192,9,9,2,12,2,0,1,0
8193,1,1,0,2,0,0,1,0
8194,54,53,23,96,20,8,3,1
8196,1,0,0,2,0,0,1,0
8198,2,1,0,3,0,0,1,0
8199,11,11,2,13,2,0,1,0
8200,14,12,5,77,2,3,2,0
8201,21,11,12,35,2,0,1,1
8202,14,13,4,14,3,0,1,0
8203,3,0,0,3,0,0,1,0
8204,18,17,6,44,5,13,1,0
8206,9,9,2,9,2,0,1,0
8207,25,25,9,36,9,3,2,0
8208,5,3,0,5,0,0,1,0
8219,3,1,3,4,0,0,1,0
8220,43,42,16,68,15,7,2,0
8222,3,3,0,6,0,0,1,0
8223,10,10,2,17,2,0,1,0
8225,1,0,0,1,0,0,1,0
8228,1,1,0,2,0,0,1,0
8229,1,0,0,1,0,0,1,0
8231,1,1,0,1,0,0,1,0
8233,26,26,9,35,8,17,2,0
8234,3,2,1,3,0,0,1,0
8235,34,33,12,46,11,4,3,1
8239,1,0,0,1,0,0,1,0
8240,40,40,18,47,16,11,3,0
8242,61,61,28,359,27,83,3,0
8245,2,0,0,3,0,0,1,0
8247,35,33,11,72,11,14,2,1
8249,1,0,0,2,0,0,2,0
8250,2,1,0,2,0,0,1,0
8251,0,0,0,2,0,0,1,0
8252,3,3,1,3,1,0,1,0
8253,46,44,32,75,29,21,3,1
8254,3,3,0,5,0,0,1,0
8259,5,4,1,11,1,0,1,0
8260,1,1,0,1,0,0,1,0
8261,11,11,3,11,2,1,1,0
8262,1,1,0,1,0,0,1,0
8263,64,63,33,147,30,83,2,1
8264,27,27,9,58,9,4,2,0
8265,19,19,6,28,6,3,1,0
8267,1,1,0,1,0,0,1,0
8269,9,7,0,15,0,0,1,0
8271,1,0,0,1,0,0,1,0
8272,1,1,0,1,0,0,1,0
8273,86,86,36,102,36,18,3,0
8274,2,2,0,4,0,0,1,0
8275,4,4,1,5,1,1,1,0
8276,47,47,18,62,18,21,2,0
8277,35,30,12,56,11,6,2,0
8278,2,2,0,2,0,0,1,1
8279,23,19,4,23,4,0,1,0
8280,1,1,0,1,0,0,1,0
8281,4,4,0,4,0,0,1,0
8283,2,0,1,2,0,0,1,0
8284,1,1,0,1,0,0,1,0
8288,4,4,1,4,1,0,1,0
8289,16,16,7,19,4,4,3,0
8290,2,2,0,2,0,0,1,0
8291,6,5,6,7,1,5,2,0
8292,34,34,12,69,12,34,3,1
8294,3,3,0,3,0,0,1,0
8295,10,10,2,11,2,0,1,1
8296,34,33,12,91,8,27,3,0
8297,3,2,1,3,0,0,1,0
8298,52,50,18,76,18,16,3,1
8299,8,8,2,8,2,0,1,0
8300,9,9,2,15,2,0,1,0
8301,1,0,0,1,0,0,1,0
8302,4,3,0,7,0,0,2,0
8303,4,3,0,5,0,0,1,0
8304,14,13,6,16,3,17,2,0
8305,12,12,2,17,2,0,1,1
8306,1,0,0,1,0,0,1,0
8307,2,1,0,2,0,0,1,0
8309,8,8,2,16,2,0,1,0
8310,11,10,2,15,2,0,1,0
8311,1,1,0,1,0,0,1,0
8312,1,0,0,1,0,0,1,0
8315,1,1,0,1,0,0,1,0
8318,23,22,9,43,7,12,3,0
8319,25,25,8,47,8,1,2,0
8320,40,40,17,40,16,3,1,1
8322,11,5,7,12,0,0,1,0
8324,58,54,23,111,16,80,3,0
8325,65,65,29,160,28,10,2,1
8326,4,4,0,6,0,0,1,0
8327,3,1,3,9,0,0,1,0
8328,1,1,0,1,0,0,1,0
8331,46,45,16,76,16,25,3,0
8332,18,11,0,20,0,0,2,0
8334,2,2,0,2,0,0,1,0
8335,10,10,2,16,2,0,1,0
8337,1,1,0,1,0,0,1,0
8338,1,1,0,1,0,0,1,0
8339,1,1,0,2,0,0,2,0
8342,8,8,2,8,2,0,1,0
8343,35,34,12,44,11,17,2,1
8344,6,6,2,8,2,0,2,1
8345,8,8,2,15,2,0,2,0
8346,1,1,0,1,0,0,1,0
8348,40,40,16,56,16,4,2,0
8350,12,12,0,12,0,0,1,0
8351,1,1,0,1,0,0,1,1
8352,3,2,0,4,0,0,1,0
8353,1,1,0,1,0,0,1,0
8354,10,10,2,22,2,0,3,0
8355,9,9,2,10,2,0,1,0
8356,3,3,0,5,0,0,1,0
8358,1,1,0,1,0,0,1,0
8359,65,65,32,79,29,99,2,0
8360,1,1,0,1,0,0,1,0
8361,36,35,20,53,18,9,3,0
8362,9,9,2,12,2,0,1,0
8363,133,97,35,269,0,0,3,0
8364,10,10,2,10,2,0,1,1
8370,6,3,3,10,0,0,1,0
8371,1,1,0,1,0,0,1,0
8372,11,11,2,23,2,0,1,0
8373,1,1,0,1,0,0,1,0
8374,9,9,3,13,2,1,1,0
8375,2,2,0,2,0,0,1,0
8376,40,32,5,43,5,0,2,0
8377,10,10,3,17,2,1,2,0
8379,1,1,0,2,0,0,1,0
8383,10,9,1,12,1,0,1,0
8384,11,11,2,11,2,0,1,0
8385,1,0,1,1,0,0,1,0
8387,1,0,0,2,0,0,2,0
8388,1,1,0,1,0,0,1,0
8389,36,36,14,56,13,1,2,0
8391,36,35,15,136,13,2,2,0
8392,2,1,0,2,0,0,1,0
8394,7,7,10,23,3,6,1,0
8396,24,23,9,29,8,7,2,0
8397,1,1,0,1,0,0,1,0
8398,2,2,0,2,0,0,1,0
8400,3,1,0,4,0,0,1,0
8401,11,10,1,12,1,0,2,0
8402,10,9,1,25,1,0,1,0
8403,7,6,1,14,0,0,1,0
8404,1,0,0,1,0,0,1,0
8405,16,16,4,43,4,2,3,1
8406,8,6,0,9,0,0,1,0
8407,12,12,2,14,2,0,1,0
8409,1,1,0,1,0,0,1,0
8410,10,8,0,10,0,0,1,0
8411,1,1,0,1,0,0,1,0
8412,13,12,4,27,2,0,1,0
8413,11,10,2,11,2,0,1,0
8415,10,10,4,20,2,2,2,0
8416,10,10,2,26,2,0,2,0
8417,10,10,3,11,2,1,1,0
8418,1,0,0,1,0,0,1,1
8419,66,65,32,122,27,18,3,0
8420,1,1,0,1,0,0,1,0
8421,1,0,0,1,0,0,1,0
8422,26,26,11,70,9,3,1,0
8424,76,75,32,98,32,5,3,0
8426,6,6,2,7,2,0,1,0
8427,1,1,0,1,0,0,1,0
8428,9,9,2,11,2,0,1,0
8429,11,11,3,11,2,1,1,0
8431,1,1,0,1,0,0,1,0
8432,25,25,9,28,9,0,3,0
8433,1,0,0,1,0,0,1,0
8435,26,26,9,30,8,3,1,0
8436,10,12,3,10,3,0,1,0
8438,10,10,2,10,2,0,1,0
8439,17,17,7,21,7,39,2,0
8441,13,12,3,22,2,0,2,0
8442,35,34,9,48,9,7,1,0
8443,30,20,7,59,1,10,2,0
8444,1,1,0,1,0,0,1,0
8446,9,9,2,14,2,0,3,0
8447,10,10,3,10,2,1,1,0
8453,24,24,14,25,9,8,1,0
8454,19,19,7,40,7,9,1,0
8455,21,20,8,28,6,6,2,0
8456,1,1,0,1,0,0,1,0
8457,19,19,7,25,6,4,1,0
8458,47,46,20,60,15,24,2,0
8459,2,1,1,2,0,0,1,0
8460,1,1,0,1,0,0,1,0
8461,27,27,8,34,8,1,2,1
8464,32,28,8,50,8,6,2,0
8465,27,26,9,42,8,7,3,0
8466,1,1,0,1,0,0,1,0
8467,1,1,0,1,0,0,1,0
8468,9,7,2,11,0,0,1,0
8470,14,13,3,19,3,0,2,1
8471,2,1,1,2,0,0,1,0
8472,1,1,0,1,0,0,1,0
8473,19,19,4,24,4,0,1,0
8474,36,33,10,39,10,3,2,1
8475,1,0,0,1,0,0,1,0
8476,1,1,0,1,0,0,1,0
8477,5,3,0,5,0,0,1,0
8478,63,57,25,243,19,131,3,1
8480,8,8,2,10,2,0,1,0
8481,30,29,11,36,10,1,2,0
8482,1,1,0,1,0,0,1,0
8483,1,0,0,1,0,0,1,0
8484,8,8,2,10,2,0,1,0
8485,1,0,0,1,0,0,1,0
8486,69,62,22,99,20,28,2,0
8489,36,31,14,53,9,2,3,0
8490,20,15,0,21,0,0,1,0
8491,1,1,0,1,0,0,1,0
8492,39,39,14,48,14,3,3,0
8494,1,1,0,1,0,0,1,0
8496,1,1,0,1,0,0,1,0
8498,6,5,3,6,1,2,1,0
8499,1,0,1,1,0,0,1,0
8500,18,15,6,24,3,1,1,0
8503,2,2,0,2,0,0,1,0
8504,11,11,3,13,2,1,2,0
8507,5,4,0,7,0,0,1,0
8508,4,4,1,4,1,0,1,0
8509,1,1,0,1,0,0,1,0
8512,8,6,0,17,0,0,1,0
8517,5,3,2,5,0,0,1,0
8519,1,1,0,1,0,0,1,0
8522,19,19,6,20,6,1,1,0
8523,28,28,13,48,10,4,2,0
8524,1,1,0,1,0,0,1,0
8525,1,1,0,1,0,0,1,0
8526,1,1,0,1,0,0,1,0
8527,15,9,7,17,0,0,1,0
8528,9,9,2,9,2,0,1,0
8529,39,38,18,53,15,4,3,1
8530,1,1,0,1,0,0,1,0
8531,17,12,6,29,1,11,3,0
8533,8,8,2,10,2,0,1,0
8535,1,1,0,1,0,0,1,0
8536,12,11,5,14,3,1,1,0
8537,31,30,11,39,9,3,3,1
8538,64,64,31,132,28,48,2,1
8542,9,9,2,9,2,0,1,0
8543,1,1,0,1,0,0,1,0
8545,1,1,0,1,0,0,1,0
8546,3,3,0,4,0,0,1,0
8547,4,4,1,4,1,0,1,0
8548,4,4,0,4,0,0,1,0
8551,41,40,16,89,15,18,3,1
8552,9,9,2,9,2,0,1,0
8554,17,13,4,21,3,4,1,0
8555,13,12,2,18,2,0,2,0
8557,1,1,0,1,0,0,1,0
8559,10,10,3,12,2,1,1,1
8560,1,1,0,1,0,0,1,0
8565,4,4,1,6,1,0,1,0
8566,20,19,8,20,6,10,1,0
8569,1,1,0,1,0,0,1,0
8570,11,11,3,12,2,1,1,0
8571,1,1,0,1,0,0,1,0
8574,1,1,0,3,0,0,1,0
8575,5,4,2,5,1,0,1,0
8576,3,3,0,3,0,0,1,0
8577,9,9,2,9,2,0,1,0
8578,1,1,0,1,0,0,1,0
8579,6,6,2,6,2,0,1,0
8580,37,35,2,45,1,0,1,0
8581,6,5,1,7,1,0,2,0
8582,10,9,1,10,1,0,1,0
8583,14,11,3,18,0,0,1,1
8584,1,0,0,1,0,0,1,0
8587,12,11,4,12,2,1,1,0
8589,15,15,6,18,6,0,1,0
8591,1,0,1,1,0,0,1,0
8592,1,1,0,1,0,0,1,0
8593,1,1,0,2,0,0,1,0
8594,38,37,14,47,14,3,2,0
8595,11,9,2,11,0,0,1,0
8596,2,1,1,2,0,0,1,0
8597,1,1,0,1,0,0,1,0
8598,1,1,0,1,0,0,1,0
8600,20,17,9,38,8,4,1,1
8602,11,10,2,13,2,0,1,0
8603,10,10,2,12,2,0,1,0
8604,1,1,0,1,0,0,1,0
8605,5,4,2,7,2,1,2,0
8606,1,1,0,1,0,0,1,0
8607,4,3,0,5,0,0,1,0
8609,25,20,6,39,5,3,1,0
8610,1,0,0,1,0,0,1,0
8612,1,1,0,1,0,0,1,0
8613,9,9,2,19,2,0,1,1
8615,25,23,8,32,7,12,3,0
8616,6,5,2,42,1,0,1,1
8617,1,1,0,1,0,0,1,0
8619,6,6,0,8,0,0,1,0
8620,9,9,2,9,2,0,1,0
8622,14,13,5,15,3,1,1,1
8623,12,12,2,13,2,0,1,0
8624,64,64,31,83,28,26,2,1
8625,34,28,7,36,5,1,2,0
8627,12,12,2,15,2,0,2,0
8628,1,1,0,1,0,0,1,0
8631,1,1,0,1,0,0,1,0
8634,1,1,0,1,0,0,1,0
8635,9,9,2,19,2,0,1,0
8636,10,10,3,22,2,1,1,0
8637,13,12,3,13,2,0,1,0
8638,11,11,6,25,2,4,2,0
8639,3,3,0,3,0,0,1,0
8641,2,2,0,3,0,0,1,0
8642,1,0,1,1,0,0,1,0
8643,8,8,2,8,2,0,1,0
8645,4,3,0,5,0,0,1,0
8646,8,7,2,14,1,0,1,1
8647,11,6,1,18,0,1,2,0
8648,9,9,2,10,2,0,1,1
8650,13,11,0,13,0,0,1,0
8651,1,0,0,1,0,0,1,0
8652,22,19,6,34,4,19,3,0
8653,10,10,2,18,2,0,2,0
8654,1,0,1,4,0,0,2,0
8656,1,1,0,1,0,0,1,0
8657,33,28,5,51,0,0,1,0
8660,1,0,1,1,0,0,1,0
8661,58,57,24,66,23,6,3,1
8662,1,1,0,1,0,0,1,0
8664,2,2,1,2,1,0,1,0
8665,13,12,2,14,2,0,1,0
8666,2,1,0,2,0,0,1,0
8667,1,0,0,1,0,0,1,0
8669,2,1,0,2,0,0,1,0
8671,10,10,2,27,2,0,2,0
8672,2,2,2,2,2,0,1,0
8673,4,4,0,4,0,0,1,0
8675,9,9,2,11,2,0,1,0
8677,1,0,1,1,0,0,1,0
8678,9,9,2,9,2,0,1,0
8679,9,9,2,10,2,0,1,0
8680,1,0,0,1,0,0,1,0
8681,6,6,22,8,2,20,1,0
8682,100,99,40,149,38,11,2,1
8683,1,1,0,1,0,0,1,0
8685,1,0,1,1,0,0,1,0
8686,1,1,0,1,0,0,1,0
8689,2,2,0,2,0,0,1,0
8690,10,10,2,20,2,0,1,0
8691,1,1,0,1,0,0,1,0
8692,2,2,0,3,0,0,1,0
8693,2,2,0,2,0,0,1,0
8694,1,0,0,4,0,0,2,0
8695,9,11,4,9,3,1,1,0
8696,1,1,0,3,0,0,2,0
8700,3,1,0,5,0,0,1,1
8701,1,0,0,1,0,0,1,0
8702,9,9,2,9,2,0,1,0
8703,11,11,2,13,2,0,1,1
8704,1,1,0,1,0,0,1,0
8705,1,0,0,1,0,0,1,0
8706,9,9,2,10,2,0,1,1
8710,5,4,1,10,0,0,1,0
8711,1,1,0,1,0,0,1,0
8712,1,1,0,1,0,0,1,0
8714,30,30,14,49,9,7,2,0
8715,1,1,0,2,0,0,2,0
8717,4,4,1,4,1,0,1,0
